date,month,day,weekday,high_temp,low_temp,weather,menu_1_sales,menu_2_sales,menu_3_sales,menu_4_sales,menu_5_sales,menu_6_sales,menu_7_sales,menu_8_sales,menu_9_sales,menu_10_sales,menu_11_sales,menu_12_sales,menu_13_sales,menu_14_sales,menu_15_sales,menu_16_sales,menu_17_sales,menu_18_sales,menu_19_sales,menu_20_sales,menu_21_sales,menu_22_sales,menu_23_sales,menu_24_sales,menu_25_sales,menu_26_sales,menu_27_sales,menu_28_sales,menu_29_sales,menu_30_sales,ice_drink_sales,hot_drink_sales,revenue
2022-01-15,1,15,5,4,-4,0,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,3,1,1,1,1,1,2,1,55,206,157922
2022-01-16,1,16,6,2,-5,1,4,1,1,2,1,1,1,2,1,2,1,3,2,1,2,1,2,1,3,1,1,2,3,1,1,2,1,1,1,2,56,224,140066
2022-01-17,1,17,0,2,-3,1,2,1,2,2,2,1,2,2,1,2,2,3,2,2,1,1,2,1,1,1,3,3,3,1,2,3,1,1,1,2,48,190,136495
2022-01-18,1,18,1,9,0,0,1,3,1,1,2,1,2,3,1,2,2,2,3,1,1,3,1,3,2,1,2,1,1,3,1,2,4,2,2,3,56,173,155392
2022-01-19,1,19,2,9,3,0,2,2,2,1,1,3,2,1,2,1,2,2,2,2,1,2,3,2,2,1,2,3,2,2,2,1,1,1,2,1,55,155,126956
2022-01-20,1,20,3,3,-5,2,0,2,1,2,1,0,1,2,0,1,0,0,1,0,1,3,0,0,0,1,1,0,1,0,0,1,1,0,0,2,52,129,128210
2022-01-21,1,21,4,2,-3,0,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,3,3,1,2,1,1,2,1,1,1,2,1,2,54,179,146547
2022-01-22,1,22,5,2,-6,1,1,1,2,1,2,1,2,1,2,1,1,1,1,1,1,2,1,4,2,2,3,3,2,1,1,2,4,1,1,1,55,199,167365
2022-01-23,1,23,6,3,-6,1,2,1,2,2,1,2,2,3,3,1,1,1,2,2,2,2,1,1,2,1,1,2,2,1,1,1,1,1,2,1,81,205,124218
2022-01-24,1,24,0,3,-5,0,1,3,1,1,1,1,4,2,3,1,1,1,1,2,1,1,1,4,1,2,1,1,1,1,3,3,1,2,2,1,47,182,127389
2022-01-25,1,25,1,2,-4,0,2,1,1,1,2,2,2,1,1,3,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,41,161,140324
2022-01-26,1,26,2,1,-7,0,2,1,1,2,3,2,1,1,3,1,2,1,3,2,3,1,1,3,3,2,4,3,3,1,2,1,1,2,1,1,60,142,158990
2022-01-27,1,27,3,3,-3,0,3,2,3,3,1,3,1,3,3,1,1,1,2,2,3,2,3,1,1,1,2,1,1,1,1,2,1,2,1,2,53,162,180805
2022-01-28,1,28,4,7,-2,0,1,2,1,1,2,1,2,1,1,2,1,2,1,1,1,1,4,1,2,1,1,1,2,1,1,2,1,3,3,1,51,165,137721
2022-01-29,1,29,5,0,-9,0,1,2,1,1,1,2,1,2,3,1,2,2,2,1,1,2,1,1,1,1,2,1,1,1,2,1,3,1,1,1,79,194,138445
2022-01-30,1,30,6,7,-2,1,1,1,3,2,2,1,1,3,1,2,1,1,2,3,4,3,2,2,1,2,2,3,2,2,1,1,1,1,1,1,71,183,106147
2022-01-31,1,31,0,9,1,0,3,2,1,1,1,2,1,2,2,2,1,2,2,1,2,2,2,2,2,1,1,3,2,1,1,1,2,1,2,1,56,163,141577
2022-02-01,2,1,1,4,-2,0,1,2,1,1,2,1,2,1,1,1,3,1,1,1,2,2,2,3,1,1,3,2,1,1,3,1,1,3,2,1,55,192,123680
