date,month,day,weekday,high_temp,low_temp,weather,menu_1_sales,menu_2_sales,menu_3_sales,menu_4_sales,menu_5_sales,menu_6_sales,menu_7_sales,menu_8_sales,menu_9_sales,menu_10_sales,menu_11_sales,menu_12_sales,menu_13_sales,menu_14_sales,menu_15_sales,menu_16_sales,menu_17_sales,menu_18_sales,menu_19_sales,menu_20_sales,menu_21_sales,menu_22_sales,menu_23_sales,menu_24_sales,menu_25_sales,menu_26_sales,menu_27_sales,menu_28_sales,menu_29_sales,menu_30_sales,ice_drink_sales,hot_drink_sales,revenue
2022-01-26,1,26,2,2,-7,0,1,3,2,2,3,2,3,3,1,2,1,1,2,1,1,1,1,1,2,1,1,2,1,3,3,1,1,1,1,1,61,139,148274
2022-01-27,1,27,3,8,-1,0,1,1,1,2,1,3,2,2,1,3,1,1,3,2,1,1,1,3,1,1,2,1,1,3,1,1,3,1,1,1,80,124,108691
2022-01-28,1,28,4,7,0,0,2,3,3,1,3,1,2,3,3,3,1,2,2,2,3,1,1,3,1,1,1,1,1,1,1,2,1,3,1,2,80,140,191638
2022-01-29,1,29,5,2,-5,0,1,1,1,1,2,2,3,1,2,2,2,2,2,2,1,2,1,2,1,2,1,1,1,2,1,1,2,1,1,1,86,165,164386
2022-01-30,1,30,6,7,-1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,2,3,2,1,1,3,2,2,1,1,2,1,3,3,2,1,1,93,170,122336
2022-01-31,1,31,0,7,0,0,2,1,4,2,1,2,1,2,3,1,2,1,1,2,1,3,1,2,1,1,4,1,1,1,1,2,2,1,2,3,75,140,115712
2022-02-01,2,1,1,10,2,2,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,48,74,110765
2022-02-02,2,2,2,10,3,1,2,3,3,1,1,2,2,1,2,1,1,2,2,1,2,1,1,3,2,1,2,2,1,1,1,2,1,1,2,1,75,146,104669
2022-02-03,2,3,3,10,1,2,1,1,1,0,0,1,0,1,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,38,85,63690
2022-02-04,2,4,4,8,0,0,2,1,3,1,1,1,2,1,2,2,3,3,2,1,1,1,2,2,2,2,1,3,1,1,2,1,2,2,1,1,75,139,199490
2022-02-05,2,5,5,6,0,0,2,2,1,3,2,3,1,2,3,1,4,4,1,2,3,2,1,1,1,3,1,2,2,1,2,2,1,3,1,2,102,166,150229
2022-02-06,2,6,6,9,1,0,2,1,1,4,1,1,3,2,2,2,1,1,2,1,2,1,1,2,2,3,2,1,3,2,1,2,1,1,2,2,87,164,105007
2022-02-07,2,7,0,4,-5,2,0,1,0,1,0,1,2,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,39,84,94358
2022-02-08,2,8,1,11,2,1,2,1,1,2,2,1,2,1,2,1,3,1,1,1,1,2,1,1,2,1,1,1,2,2,1,2,1,1,2,1,84,142,151460
2022-02-09,2,9,2,11,3,1,2,1,2,5,1,3,1,1,2,3,2,2,3,1,1,2,1,1,1,1,2,3,1,1,1,2,2,1,1,2,68,138,115296
2022-02-10,2,10,3,10,0,1,2,2,2,2,1,1,3,2,1,1,1,1,3,2,1,2,2,3,1,1,1,1,1,1,2,1,2,2,1,1,73,129,102220
2022-02-11,2,11,4,5,-3,0,1,1,2,1,2,3,2,1,1,2,1,2,3,3,2,1,5,3,3,2,2,2,1,2,2,1,3,1,2,1,68,151,111560
2022-02-12,2,12,5,3,-4,1,3,2,2,2,1,3,1,1,1,3,1,1,1,2,2,2,2,1,1,2,2,1,3,2,2,1,1,1,2,2,109,167,179794
2022-02-13,2,13,6,6,-3,2,1,0,1,1,0,1,0,0,1,2,0,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,55,121,91412
2022-02-14,2,14,0,2,-5,0,1,2,1,1,1,2,3,1,3,1,3,1,2,4,1,2,2,1,1,1,1,2,2,1,3,1,2,1,2,1,65,144,106958
2022-02-15,2,15,1,10,3,0,1,1,2,3,1,1,2,2,2,1,1,3,2,2,1,2,1,1,1,3,1,2,2,3,2,2,2,1,1,2,86,133,186726
2022-02-16,2,16,2,5,-4,0,2,2,1,1,2,1,1,2,1,3,1,1,2,3,1,3,2,2,1,2,1,2,1,2,3,2,1,3,1,1,76,143,110585
2022-02-17,2,17,3,5,-4,0,2,1,3,4,2,3,1,3,3,1,3,1,1,2,2,1,1,1,1,2,1,2,2,1,2,2,1,2,1,3,79,145,158060
2022-02-18,2,18,4,11,1,0,1,1,1,3,2,2,2,1,1,3,2,2,3,3,1,1,3,1,1,2,2,1,1,1,1,3,1,1,1,1,69,151,175376
2022-02-19,2,19,5,3,-6,0,3,3,2,2,1,1,2,1,1,1,3,1,1,2,2,2,2,1,2,1,1,2,3,1,5,1,1,2,2,1,87,180,134858
2022-02-20,2,20,6,2,-3,2,0,1,1,0,2,1,2,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,2,0,0,1,0,0,67,118,93070
2022-02-21,2,21,0,5,-1,0,1,2,1,1,1,2,2,3,1,1,1,1,2,2,1,3,1,1,1,1,3,2,3,3,1,1,1,3,2,1,86,138,106744
2022-02-22,2,22,1,3,-3,0,1,1,3,2,2,3,5,2,1,1,1,1,2,1,1,2,1,1,1,1,1,2,3,2,1,2,2,2,2,2,79,129,122213
2022-02-23,2,23,2,9,0,1,2,2,2,2,2,2,1,2,3,1,1,1,2,1,2,3,1,1,1,2,3,2,2,2,4,1,2,1,3,1,80,148,119050
2022-02-24,2,24,3,9,1,0,1,1,1,1,1,1,1,3,1,2,2,1,1,1,1,1,2,1,3,3,1,3,2,1,2,1,1,1,2,1,66,143,143315
2022-02-25,2,25,4,7,0,0,2,2,1,2,1,2,4,1,1,1,2,1,1,2,1,2,1,2,1,1,1,1,2,1,1,4,1,3,3,2,68,151,199438
2022-02-26,2,26,5,7,0,0,1,3,3,1,1,2,1,2,1,2,2,2,2,3,2,2,2,1,1,3,1,3,2,1,2,3,1,2,1,1,88,188,177945
2022-02-27,2,27,6,10,4,2,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,46,97,72883
2022-02-28,2,28,0,6,0,0,3,1,2,2,1,3,1,2,1,2,1,1,1,2,3,1,1,2,1,1,3,1,1,2,3,1,2,1,2,1,65,149,177794
2022-03-01,3,1,1,5,-2,0,2,1,2,2,1,2,2,1,1,2,1,2,1,3,1,2,1,1,1,2,2,2,1,1,3,2,1,1,1,3,128,99,138072
2022-03-02,3,2,2,12,4,1,1,4,1,3,2,2,2,1,1,2,1,1,1,3,2,1,1,1,2,1,1,3,1,2,3,2,2,1,2,1,101,117,173114
2022-03-03,3,3,3,12,6,0,2,4,1,2,1,2,2,4,2,1,2,1,3,2,2,2,1,3,2,1,1,1,2,3,1,1,1,2,2,1,95,120,114193
2022-03-04,3,4,4,5,0,0,1,3,2,1,1,3,2,3,4,1,1,1,2,1,3,2,1,1,3,1,3,3,1,2,2,1,1,2,1,2,96,114,155239
2022-03-05,3,5,5,11,5,0,1,1,1,1,2,1,3,2,3,1,3,3,1,2,3,2,1,2,3,3,1,2,2,4,1,2,1,1,2,2,141,135,146955
2022-03-06,3,6,6,13,5,0,1,1,1,1,1,2,3,2,2,1,1,1,2,1,3,1,1,2,3,2,1,1,1,2,1,2,1,1,2,4,103,154,187104
2022-03-07,3,7,0,12,6,0,2,1,1,2,3,2,2,2,2,2,2,2,1,2,2,1,1,1,3,3,1,1,1,2,2,2,1,1,2,2,91,134,132175
2022-03-08,3,8,1,6,-3,1,2,1,1,2,4,2,2,1,2,2,1,1,1,2,3,2,1,2,1,1,4,2,1,1,1,1,1,3,1,1,83,121,104824
2022-03-09,3,9,2,7,0,0,1,1,1,2,1,3,2,1,1,1,2,1,2,1,2,2,2,1,2,2,2,1,1,1,1,2,2,2,1,1,83,124,135537
2022-03-10,3,10,3,8,0,0,1,1,2,1,2,2,2,4,1,2,1,1,2,2,1,3,2,3,1,2,2,2,1,2,1,2,1,1,1,1,108,114,167094
2022-03-11,3,11,4,5,-4,1,2,1,2,2,1,3,1,2,2,1,1,1,2,3,2,1,2,1,1,2,2,1,2,1,1,2,1,1,2,3,96,131,156052
2022-03-12,3,12,5,5,-1,2,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,2,0,1,1,2,1,1,1,0,91,64,76013
2022-03-13,3,13,6,14,7,0,1,3,1,1,1,2,1,3,2,1,3,1,1,1,1,3,1,3,1,1,1,1,1,2,1,2,3,1,1,1,100,151,132660
2022-03-14,3,14,0,12,6,0,1,2,1,1,1,3,2,1,1,1,1,1,2,1,1,1,2,2,3,1,2,1,1,4,2,1,3,1,2,2,114,106,183677
2022-03-15,3,15,1,14,8,0,2,1,4,2,1,2,1,2,3,1,1,1,1,2,3,2,1,2,1,2,3,2,2,3,2,1,1,2,2,2,86,125,114231
2022-03-16,3,16,2,10,2,1,2,1,1,4,1,3,2,1,2,3,2,2,1,1,2,2,1,2,3,2,1,2,2,2,1,1,2,2,3,1,114,111,124744
2022-03-17,3,17,3,7,-2,0,2,2,1,2,2,2,3,2,2,2,3,2,3,1,2,3,1,2,1,2,2,1,3,1,2,1,1,2,2,1,100,122,193531
2022-03-18,3,18,4,6,0,0,1,1,1,2,2,1,3,4,1,1,1,1,4,1,1,2,1,1,3,2,2,1,1,3,1,1,1,3,2,2,100,111,164440
2022-03-19,3,19,5,14,5,0,3,1,1,3,1,1,2,3,3,3,3,1,2,2,2,2,1,1,1,2,1,2,1,3,1,2,2,2,2,1,163,114,179067
2022-03-20,3,20,6,10,1,0,2,2,1,1,2,1,2,3,2,1,1,3,1,1,2,2,2,1,1,2,1,1,1,2,1,1,2,2,1,2,115,147,133019
2022-03-21,3,21,0,14,4,2,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,66,60,80009
2022-03-22,3,22,1,13,7,0,1,1,1,3,3,4,3,1,2,1,1,2,2,3,3,2,1,2,1,2,1,2,3,1,1,2,1,2,2,3,94,134,198578
2022-03-23,3,23,2,6,-2,1,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,3,2,2,2,1,1,1,2,3,1,1,2,119,87,122551
2022-03-24,3,24,3,8,0,0,3,1,4,1,3,1,2,1,1,2,3,1,3,1,1,3,3,2,1,2,3,3,1,2,2,2,2,2,3,1,115,92,179344
2022-03-25,3,25,4,12,6,1,4,1,2,1,1,2,1,1,1,3,1,1,1,3,1,1,1,1,3,3,2,2,2,1,1,1,3,2,3,3,103,122,171720
2022-03-26,3,26,5,8,-1,0,1,2,1,3,1,2,1,2,1,3,1,1,1,2,2,1,2,1,1,2,2,2,1,1,1,2,1,3,1,3,125,127,111927
2022-03-27,3,27,6,14,5,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,2,2,2,1,3,3,1,1,2,3,1,1,3,2,1,3,147,106,147081
2022-03-28,3,28,0,13,7,1,1,2,3,1,1,2,1,1,2,1,1,2,1,2,1,1,1,2,2,1,3,2,3,2,1,2,2,2,3,1,93,115,191299
2022-03-29,3,29,1,6,0,0,2,2,2,2,2,1,2,1,1,3,1,1,3,1,1,3,1,2,3,1,2,1,2,2,3,2,2,2,4,2,113,107,195993
2022-03-30,3,30,2,14,4,0,1,3,2,1,1,1,1,1,1,1,4,1,1,1,1,2,2,1,1,2,1,3,1,3,2,1,1,3,1,2,111,106,119076
2022-03-31,3,31,3,14,6,1,1,1,1,2,2,1,1,2,1,2,3,3,1,1,1,1,2,1,1,1,2,1,3,2,1,3,3,1,2,1,116,91,168858
2022-04-01,4,1,4,17,10,0,1,1,1,2,1,3,1,2,1,1,1,1,1,1,2,1,2,1,1,2,1,3,2,2,3,1,2,1,3,2,113,109,119667
2022-04-02,4,2,5,15,9,2,0,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,2,1,1,0,0,0,0,1,1,1,0,1,74,91,117870
2022-04-03,4,3,6,10,4,1,2,1,1,2,1,1,1,1,4,1,1,1,2,2,2,3,1,2,1,1,3,2,2,3,1,1,3,2,2,3,119,135,102070
2022-04-04,4,4,0,14,5,0,2,4,2,1,1,2,1,1,1,2,1,2,4,1,1,1,1,1,1,2,3,1,3,1,2,1,2,4,2,2,118,103,119769
2022-04-05,4,5,1,12,6,1,1,3,1,3,2,2,2,3,1,1,3,2,1,1,1,3,2,2,2,1,1,1,2,3,1,2,1,1,1,2,87,120,176290
2022-04-06,4,6,2,11,1,1,3,1,1,1,1,2,2,1,1,2,1,1,1,2,1,2,3,1,3,1,1,1,1,2,2,2,1,2,3,2,91,118,166369
2022-04-07,4,7,3,14,4,0,2,2,2,1,1,2,1,2,2,3,2,1,1,2,1,1,2,1,2,1,1,4,1,1,1,1,1,1,3,1,112,106,153854
2022-04-08,4,8,4,10,2,0,1,1,1,1,1,2,1,2,3,2,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,2,3,2,2,3,97,106,148469
2022-04-09,4,9,5,13,4,0,2,2,1,3,1,2,3,2,1,2,3,1,3,4,1,1,1,2,1,1,2,1,1,1,2,1,1,1,1,1,122,141,165555
2022-04-10,4,10,6,14,5,0,1,2,2,2,3,3,2,2,2,1,1,2,2,2,2,1,2,1,2,1,2,1,1,1,1,1,1,4,4,2,116,150,147742
2022-04-11,4,11,0,13,5,2,1,0,1,0,1,1,1,2,0,0,1,0,0,1,1,0,0,0,1,2,1,1,1,1,0,0,0,1,0,1,55,76,85564
2022-04-12,4,12,1,14,4,2,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,2,1,0,1,1,1,1,0,1,0,0,0,1,1,64,52,56523
2022-04-13,4,13,2,14,8,0,2,1,1,1,4,1,3,3,3,1,3,2,4,1,2,1,2,3,1,2,2,2,3,2,1,1,2,1,1,1,116,100,147485
2022-04-14,4,14,3,10,0,0,2,1,2,1,2,1,1,2,1,1,2,1,1,1,3,1,4,1,1,1,1,2,1,1,1,1,1,1,1,2,107,99,100686
2022-04-15,4,15,4,11,4,2,1,0,2,1,1,1,0,0,0,0,0,0,2,0,2,0,0,0,1,2,1,0,0,2,0,2,0,0,0,0,83,58,124250
2022-04-16,4,16,5,15,5,0,1,1,2,1,1,1,2,1,1,3,2,1,3,1,1,1,1,3,2,3,3,1,1,1,3,2,1,2,2,1,145,125,176170
2022-04-17,4,17,6,12,6,0,2,1,2,1,1,2,2,2,1,1,2,3,3,2,2,1,3,1,1,1,3,2,1,1,1,1,2,2,1,1,148,119,157378
2022-04-18,4,18,0,12,6,0,2,3,3,1,1,2,3,1,1,2,1,1,1,3,2,2,2,1,4,1,1,3,3,3,1,2,1,1,3,1,101,111,151952
2022-04-19,4,19,1,17,9,0,2,1,1,3,2,1,2,1,3,2,2,4,1,2,1,3,3,1,2,1,1,1,1,3,2,2,1,1,1,1,101,116,133877
2022-04-20,4,20,2,15,8,0,2,1,1,3,1,1,1,2,1,1,4,1,2,2,1,1,2,1,2,1,2,2,1,2,2,2,3,2,1,1,127,93,111911
2022-04-21,4,21,3,14,5,0,1,1,3,1,1,3,3,1,2,3,1,2,1,1,1,2,2,2,1,3,3,2,2,3,2,2,3,2,1,2,113,94,199780
2022-04-22,4,22,4,17,7,1,1,1,1,1,1,1,1,2,1,1,2,2,1,2,3,1,1,1,1,1,3,1,1,2,2,1,4,1,2,2,96,106,102947
2022-04-23,4,23,5,18,12,0,3,2,2,3,1,2,1,2,2,1,2,2,2,1,2,2,1,1,1,2,1,3,3,2,2,1,2,2,1,1,102,152,184157
2022-04-24,4,24,6,10,3,1,1,2,2,3,1,1,2,1,2,1,2,1,2,1,3,1,2,2,1,3,3,1,1,2,1,1,3,1,2,1,141,135,178115
2022-04-25,4,25,0,18,9,2,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,71,52,82356
2022-04-26,4,26,1,15,7,0,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,3,3,1,1,1,2,1,2,104,106,118146
2022-04-27,4,27,2,19,11,0,2,2,1,1,1,1,4,4,4,2,3,2,2,1,1,2,2,3,1,1,1,2,2,2,2,2,2,2,3,2,131,96,114164
2022-04-28,4,28,3,16,7,2,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1,2,0,0,1,0,1,0,1,1,1,1,79,58,69468
2022-04-29,4,29,4,13,7,1,3,1,1,1,1,1,4,2,2,3,4,2,1,1,2,3,1,3,1,1,2,2,2,1,3,1,3,3,1,2,93,110,124326
2022-04-30,4,30,5,19,9,0,3,1,2,2,2,2,3,2,1,1,1,1,3,2,2,1,1,1,1,1,3,1,3,1,3,1,1,2,1,1,161,109,157126
2022-05-01,5,1,6,24,17,0,2,2,1,2,3,2,3,2,2,2,2,1,2,2,2,1,1,1,1,1,2,1,2,2,1,2,1,2,2,1,149,120,118425
2022-05-02,5,2,0,23,16,0,2,2,2,1,1,1,1,1,3,2,2,3,3,1,2,1,1,1,1,1,3,2,2,1,3,2,1,3,1,1,88,116,130256
2022-05-03,5,3,1,16,7,1,1,2,4,3,1,2,2,1,3,1,1,3,2,1,1,1,1,1,2,1,1,3,1,1,3,1,2,1,3,2,95,109,119222
2022-05-04,5,4,2,18,8,0,2,3,1,1,2,1,1,2,1,2,1,1,1,1,2,1,1,1,1,1,4,3,4,1,2,1,2,1,1,3,88,124,152374
2022-05-05,5,5,3,19,9,0,1,3,1,2,1,2,3,2,1,2,1,3,1,1,2,1,2,1,2,1,2,1,1,1,1,2,1,1,4,2,84,115,121557
2022-05-06,5,6,4,20,10,0,1,1,3,1,1,2,2,2,1,1,1,2,1,2,2,2,1,1,2,1,1,1,2,1,1,1,2,2,1,4,98,125,180519
2022-05-07,5,7,5,22,16,0,3,1,1,1,1,1,1,2,1,2,2,1,2,2,3,1,2,1,2,1,1,2,1,1,1,1,1,1,1,2,128,127,165039
2022-05-08,5,8,6,15,6,1,3,2,1,2,1,1,1,3,5,1,2,2,1,2,1,2,1,2,1,1,2,2,2,1,1,1,2,1,2,2,151,109,113770
2022-05-09,5,9,0,19,9,0,1,1,2,2,2,1,2,1,2,1,2,1,1,1,1,1,2,2,1,2,1,1,1,3,1,2,3,2,1,1,116,106,150431
2022-05-10,5,10,1,16,6,0,1,2,1,4,1,1,1,2,1,2,1,1,2,1,1,1,1,1,2,1,1,2,3,1,1,1,1,2,1,2,92,136,156285
2022-05-11,5,11,2,23,15,0,1,2,3,3,1,1,2,1,1,2,3,5,2,2,1,1,1,2,1,2,1,2,1,3,1,2,1,1,1,1,100,110,118325
2022-05-12,5,12,3,24,14,0,3,1,1,2,2,3,1,2,2,1,1,2,1,1,1,3,2,2,2,2,2,1,1,3,1,2,1,1,1,2,98,112,102377
2022-05-13,5,13,4,17,8,2,1,0,0,2,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,2,0,1,0,0,1,0,0,1,73,59,106723
2022-05-14,5,14,5,22,13,1,1,2,2,2,2,1,1,1,1,2,1,2,3,3,2,1,2,2,3,1,3,3,4,1,2,1,2,1,2,3,131,137,183756
2022-05-15,5,15,6,15,5,2,0,0,1,0,0,0,0,1,0,1,0,2,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,87,58,58637
2022-05-16,5,16,0,15,7,2,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,60,64,72194
2022-05-17,5,17,1,16,9,0,2,2,3,2,1,2,2,2,3,3,1,1,1,1,4,1,1,2,3,1,1,1,1,1,2,1,1,2,1,1,99,129,183422
2022-05-18,5,18,2,15,9,0,1,1,2,2,2,1,2,2,1,3,2,1,2,2,2,3,3,1,1,2,1,2,1,2,1,1,2,1,2,1,93,131,167953
2022-05-19,5,19,3,19,9,0,2,3,1,1,3,1,1,2,4,1,3,1,2,1,2,3,1,2,2,2,1,1,2,1,1,1,4,2,1,3,108,95,185845
2022-05-20,5,20,4,24,17,0,1,2,1,2,1,3,1,2,1,1,1,2,1,1,1,2,1,4,1,2,2,1,3,3,3,1,2,1,1,2,104,114,111247
2022-05-21,5,21,5,24,14,0,3,1,1,1,2,1,1,3,3,1,3,4,1,1,1,2,3,2,1,2,1,1,1,1,3,1,1,1,3,1,142,117,132461
2022-05-22,5,22,6,17,8,2,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,2,1,0,0,1,1,1,0,0,1,1,2,62,86,58036
2022-05-23,5,23,0,19,9,0,1,2,2,1,3,2,1,4,1,2,2,2,1,2,1,1,1,1,3,1,1,1,3,1,1,2,1,1,3,3,96,113,178971
2022-05-24,5,24,1,19,9,0,1,3,3,1,1,1,2,1,2,2,1,2,2,1,1,2,1,1,1,1,3,3,1,1,2,1,2,1,2,2,105,110,191238
2022-05-25,5,25,2,15,6,0,2,2,2,1,2,2,1,2,2,1,2,1,1,1,1,1,1,2,2,1,3,2,2,1,1,2,2,3,2,1,104,121,170925
2022-05-26,5,26,3,23,15,1,1,1,3,1,1,2,1,3,3,2,2,1,2,1,2,1,3,3,1,2,3,2,1,1,2,2,1,3,1,3,125,102,164171
2022-05-27,5,27,4,19,9,1,1,2,2,1,1,1,2,2,2,3,2,1,1,3,2,1,1,1,3,2,1,2,3,1,1,2,1,4,3,1,88,114,165242
2022-05-28,5,28,5,16,9,1,2,2,3,2,1,1,1,3,3,3,1,1,1,1,3,2,1,2,1,1,3,2,1,3,1,2,3,1,1,1,166,111,196250
2022-05-29,5,29,6,21,13,0,3,1,1,2,1,2,2,1,1,2,1,1,3,1,1,2,1,3,2,3,1,2,2,3,2,1,1,1,2,1,109,143,114063
2022-05-30,5,30,0,23,13,0,1,3,1,1,1,1,3,1,1,1,1,1,2,1,1,1,1,1,2,2,3,1,1,1,1,2,1,1,2,1,123,100,129150
2022-05-31,5,31,1,20,14,1,1,1,2,1,2,1,1,1,3,1,3,1,2,2,1,1,2,1,1,2,2,1,2,1,1,1,1,2,2,1,95,131,124165
2022-06-01,6,1,2,25,15,0,2,2,1,1,1,2,1,1,2,1,1,1,1,1,2,3,1,3,1,3,1,2,2,3,1,2,3,2,2,1,200,19,134802
2022-06-02,6,2,3,27,19,0,2,2,1,1,3,3,1,3,2,3,4,2,3,3,1,1,2,1,1,3,1,1,3,1,1,3,2,1,2,1,183,32,139656
2022-06-03,6,3,4,23,16,0,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,1,2,2,1,2,1,1,1,1,1,2,191,10,196962
2022-06-04,6,4,5,19,11,2,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,132,17,62550
