date,month,day,weekday,high_temp,low_temp,weather,menu_1_sales,menu_2_sales,menu_3_sales,menu_4_sales,menu_5_sales,menu_6_sales,menu_7_sales,menu_8_sales,menu_9_sales,menu_10_sales,menu_11_sales,menu_12_sales,menu_13_sales,menu_14_sales,menu_15_sales,menu_16_sales,menu_17_sales,menu_18_sales,menu_19_sales,menu_20_sales,menu_21_sales,menu_22_sales,menu_23_sales,menu_24_sales,menu_25_sales,menu_26_sales,menu_27_sales,menu_28_sales,menu_29_sales,menu_30_sales,ice_drink_sales,hot_drink_sales,revenue
2022-01-23,1,23,6,1,-7,2,1,1,0,1,0,1,1,1,0,2,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,66,156,106466
2022-01-24,1,24,0,2,-4,0,1,3,3,2,2,2,1,1,1,1,2,2,1,2,1,1,2,2,3,2,2,2,1,2,1,2,1,2,2,2,56,156,155907
2022-01-25,1,25,1,9,3,1,2,3,4,2,2,2,2,3,2,1,1,1,1,1,2,3,3,2,2,1,2,1,1,2,2,2,1,1,3,1,51,138,182619
2022-01-26,1,26,2,7,-2,1,1,1,4,1,2,2,1,1,1,3,2,2,1,2,2,1,3,1,1,2,3,1,3,2,1,3,1,4,1,1,65,163,120848
2022-01-27,1,27,3,7,0,0,1,3,2,1,1,2,2,2,3,3,2,2,1,1,1,1,1,2,1,1,2,2,4,1,2,1,3,2,1,2,54,156,108351
2022-01-28,1,28,4,9,2,0,1,1,1,3,1,1,1,1,1,1,3,1,1,2,3,1,1,4,2,1,3,1,3,1,1,2,1,2,1,1,44,148,117046
2022-01-29,1,29,5,1,-4,0,1,1,2,3,1,1,2,2,1,1,1,1,1,2,3,2,1,2,1,3,1,3,2,3,2,1,2,1,3,1,74,184,140163
2022-01-30,1,30,6,9,1,0,3,3,1,1,1,1,1,3,2,2,1,2,1,3,3,2,2,1,2,1,2,1,2,1,1,2,1,1,2,3,58,230,127064
2022-01-31,1,31,0,5,-3,0,2,1,1,1,1,1,1,2,3,2,1,1,2,1,1,2,3,1,2,3,2,2,1,1,1,1,2,2,3,1,53,153,104355
2022-02-01,2,1,1,8,2,0,1,1,1,2,1,3,1,2,1,1,2,1,1,3,2,3,1,1,1,1,1,1,3,1,1,1,2,2,3,1,52,154,134835
2022-02-02,2,2,2,4,-1,2,0,0,1,0,0,0,1,0,1,0,0,2,1,2,1,1,1,1,1,1,0,0,2,0,0,0,2,0,2,0,47,111,140757
2022-02-03,2,3,3,6,-3,2,0,1,2,2,0,0,0,0,0,2,1,1,1,3,1,1,2,1,0,0,1,1,0,0,2,0,1,0,1,0,40,104,112202
2022-02-04,2,4,4,7,-2,1,1,1,1,1,1,1,1,1,1,2,1,3,1,2,1,2,2,2,2,1,1,2,3,4,2,2,2,1,2,1,63,166,187450
2022-02-05,2,5,5,4,-1,0,1,3,2,3,3,1,1,1,3,2,2,1,3,1,2,1,1,3,3,2,3,1,1,3,1,3,2,2,2,2,60,194,104646
2022-02-06,2,6,6,8,2,0,1,4,1,2,1,3,1,1,2,3,1,2,1,3,3,1,2,2,2,1,1,1,1,1,2,1,2,1,1,2,77,183,134032
2022-02-07,2,7,0,6,-2,1,2,1,2,1,1,1,1,2,3,1,1,1,3,1,1,2,2,1,1,2,2,1,3,1,2,2,2,3,1,4,61,164,176840
2022-02-08,2,8,1,4,-5,1,1,3,1,1,1,2,2,1,1,2,2,1,1,1,1,3,1,1,1,1,1,1,1,3,1,1,1,2,1,1,39,158,169089
2022-02-09,2,9,2,3,-6,0,1,1,2,2,2,1,1,2,1,1,2,1,4,2,1,1,1,1,2,1,1,1,2,1,1,1,1,2,1,3,64,162,171931
2022-02-10,2,10,3,10,2,1,3,3,1,2,1,1,1,2,1,1,1,3,2,2,3,4,2,2,2,2,1,2,1,2,1,1,1,1,1,3,49,134,152700
2022-02-11,2,11,4,11,3,1,2,1,1,1,3,1,2,2,3,2,1,3,1,2,2,1,1,1,2,1,2,1,2,1,1,3,2,3,1,2,50,166,186831
2022-02-12,2,12,5,5,-4,0,1,1,3,1,2,1,2,2,1,1,3,3,1,2,3,2,2,1,1,4,2,1,1,1,2,1,3,3,1,1,55,211,102041
2022-02-13,2,13,6,6,-3,0,2,1,2,1,1,3,2,2,1,1,2,1,1,2,1,3,3,1,1,1,2,1,2,1,2,1,3,2,1,2,54,211,195330
2022-02-14,2,14,0,3,-2,0,2,1,2,3,1,2,2,1,1,1,2,1,1,2,2,1,1,1,4,3,1,1,1,3,2,1,2,1,3,1,55,156,175051
2022-02-15,2,15,1,7,1,0,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,2,3,2,3,2,1,1,2,2,1,1,1,2,2,39,147,171780
2022-02-16,2,16,2,10,1,0,1,1,3,1,1,1,3,2,2,2,1,1,3,2,1,3,2,2,1,2,1,1,2,2,2,3,3,1,1,4,39,156,171385
2022-02-17,2,17,3,4,-3,1,3,1,1,2,3,2,1,1,4,2,2,1,2,1,1,2,1,2,1,2,1,3,4,2,1,3,2,1,4,1,54,169,169536
2022-02-18,2,18,4,3,-2,0,1,1,2,1,2,1,2,2,1,1,1,2,2,1,2,3,3,1,1,1,2,1,2,2,3,2,1,1,1,2,63,155,173735
2022-02-19,2,19,5,4,-2,1,2,2,1,1,2,3,2,1,3,1,1,1,2,2,2,1,2,1,3,1,1,2,1,1,2,1,1,1,1,3,73,195,163989
2022-02-20,2,20,6,7,-1,0,2,1,1,2,2,1,2,1,2,1,1,2,1,1,1,2,1,2,3,1,3,1,1,1,1,1,1,1,1,1,65,200,159375
2022-02-21,2,21,0,5,-3,1,2,1,2,1,1,1,2,2,2,2,1,1,1,2,2,1,2,1,1,3,2,2,2,1,1,2,1,2,1,1,42,137,197088
2022-02-22,2,22,1,4,-4,2,1,1,0,1,1,0,1,0,1,1,0,1,0,2,0,0,0,0,0,0,1,1,0,1,0,2,1,0,0,0,30,85,63643
2022-02-23,2,23,2,2,-3,0,2,2,4,1,1,1,2,1,1,2,1,2,3,2,1,2,2,2,1,2,2,2,4,1,1,2,1,3,4,2,53,130,116870
2022-02-24,2,24,3,7,-2,2,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,41,108,92983
2022-02-25,2,25,4,4,-1,0,2,3,3,2,1,1,2,2,2,3,2,1,2,1,1,1,2,3,2,2,1,1,3,2,1,3,1,3,1,3,49,179,198501
2022-02-26,2,26,5,8,0,1,3,2,1,3,2,3,1,3,3,2,1,1,2,3,1,2,1,2,2,1,3,2,2,4,1,2,1,1,1,1,74,199,151035
2022-02-27,2,27,6,7,-1,0,1,1,2,3,1,1,3,1,1,1,1,3,1,2,2,3,1,1,1,2,3,3,2,3,2,1,1,1,1,3,76,191,108278
2022-02-28,2,28,0,9,2,1,3,2,1,2,1,2,3,2,2,1,2,2,1,1,2,2,1,1,3,4,1,1,1,1,1,1,1,2,1,1,51,132,104300
2022-03-01,3,1,1,11,4,0,1,3,1,2,3,3,3,1,1,2,2,2,1,2,2,1,3,1,1,3,3,2,1,1,2,1,3,2,1,1,98,131,194800
2022-03-02,3,2,2,13,7,0,3,1,4,1,2,4,1,2,3,2,1,1,1,2,1,3,2,1,1,1,3,3,1,1,1,1,1,2,1,1,90,112,101121
2022-03-03,3,3,3,10,2,1,3,1,1,1,1,3,1,3,2,3,1,1,3,3,2,2,2,1,5,3,2,2,3,3,2,1,1,1,2,2,130,98,183653
2022-03-04,3,4,4,12,2,0,2,1,1,1,1,1,3,1,1,2,3,1,2,2,1,1,2,2,1,3,3,2,2,2,1,1,2,1,1,1,89,97,198164
2022-03-05,3,5,5,11,1,0,2,2,1,2,1,3,1,1,1,2,1,1,2,1,3,2,1,2,3,1,1,1,2,2,2,1,1,1,2,3,170,125,111976
2022-03-06,3,6,6,12,2,0,2,2,1,3,1,2,3,1,2,1,2,1,1,1,2,1,2,1,2,1,2,1,2,2,1,1,1,3,1,1,104,147,125092
2022-03-07,3,7,0,14,7,0,1,2,2,1,1,2,1,1,1,1,1,2,3,1,3,3,3,1,2,1,1,1,3,2,1,2,1,2,1,1,96,136,102821
2022-03-08,3,8,1,12,4,0,1,1,1,1,2,2,2,3,1,2,3,2,3,1,2,2,2,1,1,2,3,1,2,2,1,2,1,1,2,1,115,78,188816
2022-03-09,3,9,2,12,5,0,2,1,2,2,1,1,2,1,2,1,3,1,3,2,2,1,1,1,2,1,1,1,1,3,3,1,1,1,2,1,98,132,166906
2022-03-10,3,10,3,14,8,0,1,2,1,1,1,1,3,1,2,1,3,1,2,1,1,2,1,1,1,1,3,1,2,1,1,3,1,1,2,1,111,119,123781
2022-03-11,3,11,4,11,4,1,2,3,1,1,3,3,2,1,2,1,2,1,2,3,2,4,2,2,1,1,1,1,2,1,1,2,2,3,1,1,93,90,148854
2022-03-12,3,12,5,5,0,0,1,2,1,1,2,1,2,3,1,3,1,2,2,3,1,1,2,3,1,1,2,4,2,1,1,1,3,2,2,2,151,116,103130
2022-03-13,3,13,6,13,4,0,2,3,2,1,1,1,1,1,3,2,1,2,1,2,1,1,1,3,2,2,2,1,2,1,1,2,1,1,1,1,130,132,113968
2022-03-14,3,14,0,6,-1,0,3,2,1,1,3,2,1,3,2,2,2,2,1,1,2,3,1,2,1,4,3,1,2,1,2,1,1,3,1,1,116,110,150855
2022-03-15,3,15,1,10,1,1,2,2,1,1,1,2,3,2,3,2,2,2,3,1,1,1,2,3,1,2,1,1,3,1,1,1,1,1,1,2,100,116,148965
2022-03-16,3,16,2,12,5,0,1,1,1,2,1,1,1,2,2,1,3,1,1,1,1,2,1,3,3,1,1,1,1,1,2,2,1,1,2,3,102,131,155858
2022-03-17,3,17,3,6,-1,0,1,5,2,1,1,2,3,1,3,2,1,2,4,2,2,2,1,1,3,1,2,1,1,1,1,1,2,1,1,1,99,95,168907
2022-03-18,3,18,4,6,-3,1,1,2,1,1,1,2,1,3,2,1,2,1,2,2,1,2,2,1,2,3,2,1,2,1,2,1,2,1,1,4,113,100,140187
2022-03-19,3,19,5,8,2,0,1,1,2,1,1,2,1,1,1,2,3,1,2,2,1,1,1,1,1,1,1,1,3,1,3,3,4,1,1,3,153,117,110345
2022-03-20,3,20,6,13,7,0,1,2,2,2,1,1,3,1,1,3,2,1,1,2,1,2,2,1,2,1,2,2,3,1,2,1,2,1,2,2,156,137,188599
2022-03-21,3,21,0,9,3,1,1,2,2,1,2,1,2,1,1,2,1,3,3,1,1,3,1,3,1,1,1,1,1,2,2,2,1,2,2,2,94,98,103975
2022-03-22,3,22,1,12,3,2,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,51,59,99040
2022-03-23,3,23,2,7,1,0,3,1,1,3,1,2,1,3,1,2,4,3,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,1,98,137,159948
2022-03-24,3,24,3,12,6,2,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,64,56,94556
2022-03-25,3,25,4,8,0,2,0,1,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,0,1,2,1,0,0,0,0,1,0,79,71,105027
2022-03-26,3,26,5,9,0,0,2,1,2,3,1,1,1,2,2,1,1,2,2,1,1,1,4,1,1,1,1,2,1,1,2,2,1,3,1,1,143,123,185133
2022-03-27,3,27,6,13,4,0,2,1,2,1,3,1,1,1,2,2,1,1,3,3,3,1,2,3,1,1,1,3,1,2,2,2,1,2,1,1,162,133,194228
2022-03-28,3,28,0,14,8,0,1,1,2,2,1,1,2,2,1,2,1,2,2,1,2,4,1,2,1,1,2,1,2,1,1,1,1,1,2,1,113,95,159188
2022-03-29,3,29,1,11,2,0,1,2,2,2,1,1,1,1,1,3,1,3,1,2,2,2,1,1,1,1,2,1,1,3,1,2,1,1,1,2,98,131,117275
2022-03-30,3,30,2,14,6,0,1,1,1,1,2,3,2,4,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,3,1,2,3,2,2,135,104,157802
2022-03-31,3,31,3,9,3,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,3,1,2,2,3,1,97,116,111855
2022-04-01,4,1,4,19,11,1,2,1,1,1,2,1,1,1,3,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,3,1,101,136,198765
2022-04-02,4,2,5,14,5,0,2,1,2,1,2,1,1,2,1,2,1,1,1,3,1,1,1,3,3,3,3,1,2,2,1,1,1,1,2,1,163,119,149853
2022-04-03,4,3,6,15,6,0,2,3,1,3,1,1,2,2,3,1,2,2,1,3,2,2,2,1,1,2,1,1,3,2,2,3,1,3,1,2,158,108,178814
2022-04-04,4,4,0,11,2,0,2,3,1,2,1,1,3,2,1,3,1,2,1,2,1,2,4,2,2,1,2,1,1,2,2,2,1,2,3,1,118,92,115074
2022-04-05,4,5,1,15,9,0,3,2,4,3,1,1,2,1,1,1,1,2,2,1,3,1,3,1,1,3,1,3,2,2,3,2,3,2,1,3,103,93,197682
2022-04-06,4,6,2,17,7,0,1,3,2,2,3,3,1,2,2,3,1,1,1,1,2,2,1,1,3,1,1,1,1,1,1,1,1,4,1,3,127,109,117523
2022-04-07,4,7,3,18,10,0,3,3,2,3,2,1,1,2,1,2,1,2,1,2,2,1,3,1,1,3,1,1,3,2,2,2,1,1,2,2,93,124,148022
2022-04-08,4,8,4,15,7,0,1,3,2,1,1,1,1,1,3,1,1,2,2,1,3,2,2,1,1,1,2,1,1,3,1,4,1,2,2,1,75,104,182478
2022-04-09,4,9,5,10,0,1,1,1,1,2,1,2,1,2,1,1,2,1,2,1,1,2,1,2,2,1,1,2,1,3,3,3,2,3,3,3,132,158,147819
2022-04-10,4,10,6,19,9,0,1,3,3,1,3,1,1,1,1,3,2,1,1,2,1,2,3,2,1,4,2,3,4,1,3,4,1,3,2,1,129,168,121825
2022-04-11,4,11,0,19,11,0,2,2,2,1,2,2,1,1,1,2,1,2,1,2,1,3,1,1,1,1,3,1,1,1,1,1,1,1,2,2,93,122,167625
2022-04-12,4,12,1,11,4,1,1,1,2,1,1,2,1,1,1,2,1,2,3,1,2,1,1,2,2,3,1,2,1,1,1,2,2,1,1,2,85,104,103151
2022-04-13,4,13,2,17,7,0,1,2,2,2,2,2,1,2,2,4,2,3,1,1,1,3,2,1,1,2,1,3,2,2,3,1,1,1,1,1,96,84,131105
2022-04-14,4,14,3,16,6,0,1,2,1,1,5,1,2,1,3,1,3,5,1,2,1,2,2,1,1,3,2,2,2,1,2,1,1,1,1,1,96,90,174606
2022-04-15,4,15,4,10,0,0,2,3,2,2,1,1,1,3,3,3,1,2,1,1,2,1,1,1,2,1,2,3,1,1,3,3,2,1,1,2,99,115,172819
2022-04-16,4,16,5,18,12,0,1,1,2,3,1,1,1,2,3,1,2,2,3,2,2,2,2,1,1,1,1,2,2,2,2,1,3,1,2,3,141,130,136945
2022-04-17,4,17,6,16,10,0,2,3,2,2,3,1,1,2,2,2,2,1,1,3,1,1,1,3,2,2,2,1,2,1,1,2,2,4,1,2,123,176,163093
2022-04-18,4,18,0,12,5,1,1,1,4,2,2,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,2,1,2,1,2,1,1,1,1,122,91,130796
2022-04-19,4,19,1,13,4,0,1,2,1,3,1,2,1,2,1,1,1,1,3,1,1,1,1,2,1,1,1,2,1,1,1,1,2,1,4,3,86,125,154018
2022-04-20,4,20,2,11,4,0,1,2,1,1,2,1,1,1,1,2,2,2,2,3,1,2,2,2,3,1,1,1,1,2,2,2,1,1,4,3,97,104,168039
2022-04-21,4,21,3,15,9,1,2,1,1,2,2,1,1,2,2,1,1,1,1,1,1,2,2,3,2,1,2,3,2,2,1,1,3,1,1,2,94,106,135132
2022-04-22,4,22,4,17,11,0,3,3,1,2,1,2,1,1,2,3,1,3,1,2,3,1,1,1,1,3,3,1,2,2,3,2,1,2,1,1,115,121,107409
2022-04-23,4,23,5,18,12,0,1,1,1,2,1,2,1,1,1,1,1,3,1,3,4,2,1,2,1,1,1,1,2,1,1,2,2,2,2,1,141,137,104030
2022-04-24,4,24,6,13,3,0,2,2,1,2,2,1,1,1,2,2,1,1,1,1,3,1,1,1,2,2,2,1,2,1,1,3,1,1,3,4,112,166,198039
2022-04-25,4,25,0,13,6,0,2,1,3,2,3,1,2,2,2,2,4,3,2,4,2,1,2,1,3,2,1,3,3,2,3,2,1,4,1,1,77,114,100938
2022-04-26,4,26,1,12,3,0,2,2,2,4,3,1,2,2,2,1,1,2,1,1,1,2,3,2,4,1,1,2,3,2,2,2,2,2,1,1,138,101,102810
2022-04-27,4,27,2,14,5,1,2,2,2,3,2,2,3,1,2,1,1,2,1,3,1,3,2,1,1,2,2,1,2,1,1,1,4,3,1,1,114,79,125272
2022-04-28,4,28,3,18,8,0,1,1,2,3,2,1,1,1,2,1,2,2,1,1,2,1,3,3,2,1,2,1,2,2,1,1,1,1,1,1,78,115,145001
2022-04-29,4,29,4,10,3,0,3,1,2,1,1,1,1,1,3,2,1,2,1,2,1,1,2,3,3,3,1,1,2,1,2,1,1,1,1,1,132,97,189886
2022-04-30,4,30,5,12,5,2,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,2,3,1,0,1,0,1,1,0,0,3,0,100,120,102705
2022-05-01,5,1,6,21,11,2,1,1,1,1,0,1,0,2,0,1,0,1,1,1,2,1,1,0,1,0,1,0,2,1,3,1,0,3,0,1,116,108,133471
2022-05-02,5,2,0,17,8,0,3,1,2,2,2,1,1,2,3,2,1,2,1,1,3,1,1,4,2,1,2,1,1,2,2,2,1,1,2,1,95,91,139464
2022-05-03,5,3,1,24,15,0,1,3,1,2,2,2,2,3,1,1,2,3,1,1,1,1,2,3,2,3,2,1,1,1,1,2,1,1,2,2,101,108,145867
2022-05-04,5,4,2,19,13,0,1,3,1,1,1,2,3,2,2,2,1,1,1,2,1,2,1,1,2,1,3,2,3,1,2,4,2,1,1,3,87,122,119478
2022-05-05,5,5,3,20,10,0,3,2,2,1,2,4,2,2,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,3,1,2,1,2,2,112,87,130073
2022-05-06,5,6,4,21,11,0,2,3,1,2,2,2,2,1,1,1,3,2,1,2,3,1,1,1,1,2,2,1,3,1,2,3,1,3,2,1,100,115,173206
2022-05-07,5,7,5,21,15,2,0,1,1,0,2,0,1,0,0,0,0,2,0,1,1,0,1,0,2,1,0,1,0,0,0,0,0,0,1,1,79,107,92931
2022-05-08,5,8,6,15,8,0,3,2,3,1,1,1,2,1,1,1,2,2,2,1,1,3,2,3,1,1,2,1,1,1,2,2,1,1,2,1,140,123,172423
2022-05-09,5,9,0,18,12,1,3,3,1,3,3,1,1,1,1,1,3,2,1,2,1,1,2,1,3,1,2,1,1,1,1,1,1,1,1,1,128,94,176920
2022-05-10,5,10,1,15,5,1,1,1,1,3,2,2,2,3,2,3,2,1,1,1,3,1,1,2,3,1,2,1,1,2,1,2,1,2,2,1,109,93,173096
2022-05-11,5,11,2,16,10,1,1,1,2,1,3,1,1,1,2,2,1,2,2,2,3,2,3,1,2,1,2,1,2,1,3,2,1,1,1,1,104,112,106392
2022-05-12,5,12,3,21,12,0,2,1,2,1,1,1,2,2,2,1,3,2,2,1,1,1,2,1,3,4,2,2,2,1,1,1,1,1,3,1,105,96,171185
2022-05-13,5,13,4,20,14,0,1,1,2,1,3,3,2,2,2,1,1,1,2,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,127,90,111886
2022-05-14,5,14,5,18,9,2,0,1,0,1,0,1,1,2,1,0,2,2,0,0,0,2,0,1,0,1,0,2,2,1,1,2,1,1,0,0,91,119,92469
2022-05-15,5,15,6,16,6,0,1,2,1,3,1,1,2,1,1,2,1,1,3,3,3,2,1,2,2,2,2,2,1,2,2,2,3,1,3,1,143,155,151175
2022-05-16,5,16,0,21,13,0,1,2,2,1,2,1,2,2,2,2,2,3,1,2,1,1,2,3,2,2,2,1,1,1,1,1,1,1,1,1,90,111,192441
2022-05-17,5,17,1,23,15,0,1,1,1,1,1,1,1,1,1,2,1,3,2,2,1,3,1,2,3,1,3,2,1,1,4,1,1,1,1,4,98,83,177131
2022-05-18,5,18,2,23,14,0,2,1,1,2,2,1,1,2,2,2,1,2,2,1,2,2,1,2,3,2,1,1,1,1,1,2,1,2,1,1,102,131,172135
2022-05-19,5,19,3,20,13,1,1,2,1,1,1,1,2,3,1,1,1,2,2,1,3,1,1,2,1,2,3,2,2,2,1,2,1,3,2,3,120,100,146369
2022-05-20,5,20,4,16,9,0,2,1,2,3,2,1,1,1,2,1,1,3,1,1,1,2,1,2,1,2,2,3,2,2,1,2,1,2,1,2,105,130,151383
2022-05-21,5,21,5,19,13,0,2,3,1,1,1,1,1,2,2,3,3,1,2,1,2,1,1,1,1,2,1,4,3,1,1,2,1,4,1,2,161,122,154746
2022-05-22,5,22,6,21,15,1,1,2,2,2,3,2,2,1,2,2,1,3,1,1,3,1,1,1,1,1,2,2,2,3,1,3,2,2,1,2,150,110,181155
2022-05-23,5,23,0,24,16,0,2,1,2,1,2,2,2,2,1,2,2,1,1,3,1,1,2,1,2,1,2,1,1,1,1,1,3,2,2,2,96,85,181003
2022-05-24,5,24,1,18,8,1,4,1,1,1,2,1,1,2,3,2,2,1,2,1,2,2,1,3,2,1,1,2,1,4,1,3,1,1,2,1,125,85,189284
2022-05-25,5,25,2,17,11,1,1,1,2,2,2,1,1,2,1,1,1,2,1,1,2,2,1,2,1,2,1,3,1,1,2,2,3,1,1,3,104,117,179989
2022-05-26,5,26,3,17,11,0,1,2,3,1,2,4,3,2,3,2,1,1,2,1,1,2,1,2,2,2,1,2,1,2,1,1,1,3,2,3,142,96,108308
2022-05-27,5,27,4,19,11,1,1,2,2,2,1,1,1,1,2,2,2,1,2,1,1,3,2,2,2,2,1,2,2,1,2,2,1,1,1,2,93,122,191798
2022-05-28,5,28,5,23,16,0,2,1,2,2,1,3,2,1,1,2,2,3,1,2,2,1,1,1,3,1,3,1,2,1,1,2,2,1,2,4,119,166,180390
2022-05-29,5,29,6,22,12,0,1,1,3,1,1,3,2,1,1,4,1,1,1,1,2,1,1,1,2,1,3,4,1,1,3,1,2,3,2,2,134,147,144124
2022-05-30,5,30,0,20,13,1,1,3,2,3,1,1,3,1,1,2,2,3,2,3,1,2,1,4,1,1,2,2,3,2,1,1,2,1,1,3,106,116,192181
2022-05-31,5,31,1,24,14,1,1,2,1,1,1,1,1,2,3,1,1,1,2,2,1,2,1,4,2,2,2,2,1,1,2,1,1,1,2,3,100,121,108433
2022-06-01,6,1,2,26,20,1,2,2,1,1,4,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,3,1,2,2,2,1,2,3,2,2,141,55,106969
2022-06-02,6,2,3,18,12,0,1,2,3,1,2,1,1,1,1,1,1,1,2,1,2,3,3,2,2,1,2,1,3,1,3,2,2,3,1,3,142,41,186407
2022-06-03,6,3,4,21,11,1,1,3,1,1,2,1,2,1,2,3,2,2,3,3,1,1,1,2,1,2,1,2,2,1,1,2,1,3,1,2,140,48,175762
2022-06-04,6,4,5,27,19,0,1,1,2,1,1,1,1,1,2,1,1,1,1,3,1,2,1,3,1,2,2,2,2,1,2,2,2,2,1,3,199,57,117364
