date,month,day,weekday,high_temp,low_temp,weather,menu_1_sales,menu_2_sales,menu_3_sales,menu_4_sales,menu_5_sales,menu_6_sales,menu_7_sales,menu_8_sales,menu_9_sales,menu_10_sales,menu_11_sales,menu_12_sales,menu_13_sales,menu_14_sales,menu_15_sales,menu_16_sales,menu_17_sales,menu_18_sales,menu_19_sales,menu_20_sales,menu_21_sales,menu_22_sales,menu_23_sales,menu_24_sales,menu_25_sales,menu_26_sales,menu_27_sales,menu_28_sales,menu_29_sales,menu_30_sales,ice_drink_sales,hot_drink_sales,revenue
2022-03-07,3,7,0,5,0,1,1,1,1,2,1,2,2,2,1,2,3,1,2,2,1,2,2,2,1,5,1,1,2,1,3,2,1,1,1,4,81,102,188780
2022-03-08,3,8,1,5,-1,0,1,2,1,3,2,3,2,2,1,2,2,1,1,3,1,1,1,1,2,2,2,1,2,2,2,2,1,1,2,1,133,101,173695
2022-03-09,3,9,2,8,2,0,1,3,1,1,1,1,1,2,3,2,1,3,1,1,3,2,1,1,1,1,2,2,1,1,1,1,2,1,1,2,121,88,143362
2022-03-10,3,10,3,10,4,1,1,1,1,1,1,1,3,1,1,1,2,1,2,1,1,1,2,1,2,2,2,2,1,2,1,1,1,3,2,1,122,106,195381
2022-03-11,3,11,4,7,0,1,2,2,1,2,1,1,3,2,1,1,1,2,1,3,2,1,3,3,1,2,1,3,1,1,1,1,2,2,1,1,97,119,108513
2022-03-12,3,12,5,8,0,0,1,1,3,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,3,1,2,2,1,124,149,184914
2022-03-13,3,13,6,13,4,0,1,1,3,1,2,1,1,1,1,1,1,2,2,2,1,1,1,2,1,2,1,2,1,1,2,2,1,1,1,3,114,136,197250
2022-03-14,3,14,0,9,0,0,1,2,1,2,1,2,2,2,3,3,3,2,3,2,2,1,1,2,2,1,2,2,1,2,1,1,2,1,2,1,110,117,164158
2022-03-15,3,15,1,6,-3,0,2,1,1,1,1,2,2,2,3,1,1,1,2,1,2,1,1,2,1,3,2,1,1,3,1,1,1,2,1,1,105,89,112154
2022-03-16,3,16,2,6,0,0,1,1,2,2,1,2,2,3,1,1,3,1,1,2,3,2,3,1,2,4,1,1,1,1,1,2,1,1,2,3,77,109,173019
2022-03-17,3,17,3,7,1,2,0,0,0,0,1,0,2,0,3,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,84,96,105426
2022-03-18,3,18,4,11,3,0,1,2,3,3,1,2,2,3,3,2,4,2,1,2,1,2,1,2,2,1,1,1,1,1,3,3,1,2,2,1,92,112,170243
2022-03-19,3,19,5,9,2,0,2,2,2,3,1,1,1,2,2,1,2,2,2,3,2,3,1,4,1,1,2,2,1,3,1,1,2,1,2,4,120,147,143960
2022-03-20,3,20,6,9,0,1,2,2,1,1,2,2,2,1,1,2,2,2,2,1,1,1,1,2,2,1,2,2,2,1,2,3,1,3,2,1,114,162,150846
2022-03-21,3,21,0,12,2,0,2,1,1,2,1,2,1,4,1,2,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,2,2,1,3,2,122,89,136168
2022-03-22,3,22,1,13,4,1,3,3,1,1,1,1,1,1,1,1,4,2,1,2,3,3,1,2,1,1,3,2,1,2,1,1,2,2,3,1,93,124,111082
2022-03-23,3,23,2,9,3,1,1,1,2,3,2,2,2,3,2,3,1,1,2,1,2,1,3,1,1,2,1,2,1,2,2,1,2,2,2,1,114,78,119869
2022-03-24,3,24,3,14,7,0,2,1,2,2,3,3,1,1,3,2,1,3,3,3,2,2,2,1,2,1,1,1,3,2,2,1,2,2,1,3,136,102,140849
2022-03-25,3,25,4,11,2,1,1,3,1,1,2,1,2,2,1,2,1,2,1,1,1,1,1,2,1,2,1,3,1,1,3,1,1,2,1,3,109,100,190230
2022-03-26,3,26,5,10,1,1,1,1,1,1,3,1,1,2,2,2,2,1,2,2,2,1,3,1,1,1,2,1,1,3,3,3,1,1,1,2,129,135,113936
2022-03-27,3,27,6,11,3,2,1,1,1,0,1,0,0,0,0,0,0,2,1,2,0,0,2,0,0,1,1,1,1,0,2,1,0,0,1,0,74,108,88444
2022-03-28,3,28,0,6,0,0,2,1,1,2,1,2,4,2,3,2,2,3,1,1,1,1,3,2,2,2,1,1,1,2,2,2,1,3,3,2,112,78,110134
2022-03-29,3,29,1,14,4,0,1,3,2,1,2,2,1,1,1,2,2,2,3,3,1,1,1,2,3,1,2,1,4,1,2,4,1,1,2,1,96,99,179828
2022-03-30,3,30,2,13,3,0,1,2,1,2,1,2,1,1,1,1,2,1,1,1,2,1,2,2,1,1,1,2,2,1,3,2,1,1,1,3,103,116,119836
2022-03-31,3,31,3,11,5,0,1,1,2,1,3,1,2,1,3,2,1,1,2,3,2,1,2,1,3,1,2,1,3,1,2,1,4,2,2,1,83,121,145962
2022-04-01,4,1,4,14,4,0,1,1,3,1,1,1,2,1,1,3,1,1,1,3,1,3,1,1,1,2,3,3,1,3,1,1,3,2,1,1,103,125,186517
2022-04-02,4,2,5,11,2,2,0,2,0,1,0,1,1,2,0,0,0,1,2,1,1,0,1,0,0,0,0,1,1,2,1,1,1,0,0,0,118,88,100363
2022-04-03,4,3,6,13,5,1,1,3,1,1,1,2,1,3,3,3,2,1,2,2,1,1,1,1,2,1,1,3,1,3,2,1,3,2,3,1,164,121,161941
2022-04-04,4,4,0,14,4,1,2,1,1,2,1,2,1,3,1,3,2,3,2,1,1,2,2,3,1,3,1,1,2,1,2,3,1,1,3,2,136,92,105579
2022-04-05,4,5,1,11,3,0,1,2,1,1,1,3,3,2,3,1,1,3,1,1,2,3,1,3,1,1,1,1,2,1,3,1,1,1,1,1,83,109,154624
2022-04-06,4,6,2,19,12,0,1,2,1,1,2,2,2,2,1,3,1,1,2,1,1,2,2,2,1,1,2,3,1,2,1,1,2,2,3,2,118,89,153528
2022-04-07,4,7,3,13,7,0,1,2,1,2,1,1,3,3,1,3,1,3,1,3,1,3,2,1,1,2,1,4,1,2,1,1,1,3,1,1,110,95,148411
2022-04-08,4,8,4,17,7,0,1,2,1,1,1,1,1,2,2,2,3,3,2,4,2,1,2,1,2,1,3,3,3,1,3,2,1,3,2,1,117,108,131656
2022-04-09,4,9,5,15,8,0,1,1,1,4,1,3,1,1,1,1,3,1,2,3,1,2,3,2,1,1,2,1,3,3,1,1,1,1,2,1,119,171,147502
2022-04-10,4,10,6,10,2,0,2,2,1,1,1,2,1,1,3,1,1,2,1,2,2,3,3,2,2,2,2,1,1,2,1,2,1,1,1,3,135,137,122389
2022-04-11,4,11,0,16,8,0,3,1,2,1,1,1,3,1,2,1,4,1,2,3,4,2,2,1,1,3,1,1,3,1,1,1,2,3,1,2,108,105,150182
2022-04-12,4,12,1,14,7,1,1,2,4,1,1,2,1,2,2,4,1,2,1,1,2,1,1,2,2,1,1,1,1,1,2,1,3,2,1,3,126,96,106965
2022-04-13,4,13,2,10,0,1,2,3,2,1,1,2,2,1,2,1,2,2,1,1,2,2,2,3,1,1,3,2,2,2,3,2,1,2,1,1,97,95,197746
2022-04-14,4,14,3,16,8,2,0,1,1,2,0,1,1,2,0,0,0,0,2,0,1,0,1,2,1,1,0,0,0,0,2,0,1,2,0,2,94,62,155712
2022-04-15,4,15,4,12,3,0,1,2,1,3,1,2,1,1,2,2,1,1,2,4,2,1,1,1,2,2,1,1,3,2,1,1,1,2,2,2,123,112,190327
2022-04-16,4,16,5,15,9,1,1,2,1,3,1,2,1,2,4,2,2,1,1,3,2,1,2,1,1,2,2,1,2,1,2,1,2,1,2,2,155,109,198475
2022-04-17,4,17,6,15,8,0,2,1,1,1,3,2,2,1,1,2,2,1,1,1,1,3,2,3,3,1,2,2,3,2,1,1,1,3,3,1,127,130,102297
2022-04-18,4,18,0,16,6,2,1,0,1,0,0,1,1,0,2,0,1,2,0,0,1,0,0,2,2,2,0,0,0,1,1,0,1,1,1,1,64,66,127123
2022-04-19,4,19,1,18,11,0,3,1,3,2,1,3,2,1,1,2,2,2,1,2,1,2,1,3,1,3,2,1,1,2,2,3,1,2,2,1,76,112,138198
2022-04-20,4,20,2,10,1,1,1,1,1,1,2,1,2,2,1,2,2,2,1,1,1,2,1,2,3,2,1,2,1,2,1,1,3,1,1,4,92,89,198571
2022-04-21,4,21,3,10,1,1,2,3,1,3,3,2,1,1,2,3,1,2,1,1,1,1,1,2,2,1,1,3,3,2,2,1,1,2,4,3,135,92,117830
2022-04-22,4,22,4,11,5,0,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,2,3,1,1,1,2,1,1,1,94,111,118163
2022-04-23,4,23,5,15,7,1,1,1,2,1,1,1,2,1,2,3,1,1,2,1,2,2,2,1,1,3,1,1,2,2,1,1,2,3,2,1,161,119,182170
2022-04-24,4,24,6,13,3,0,1,2,3,1,3,1,3,1,1,2,1,1,2,2,1,2,3,1,1,1,1,4,2,3,1,3,1,1,1,1,131,158,185834
2022-04-25,4,25,0,19,10,0,1,1,2,3,1,3,1,2,1,3,3,1,1,1,3,1,2,2,2,2,2,3,1,1,2,1,1,2,1,3,106,95,194355
2022-04-26,4,26,1,11,2,0,2,2,1,2,1,1,1,2,1,2,2,1,2,1,2,1,2,1,1,1,2,1,2,3,2,1,3,1,3,1,98,99,156960
2022-04-27,4,27,2,14,7,1,2,1,2,2,1,1,2,3,1,2,1,2,1,1,2,1,2,1,2,2,1,1,1,2,2,1,1,1,1,1,136,98,100446
2022-04-28,4,28,3,12,3,0,3,2,2,1,2,2,2,1,1,1,3,2,2,2,1,1,2,1,2,3,1,1,1,1,1,1,1,1,4,2,120,80,185412
2022-04-29,4,29,4,19,11,0,2,1,1,1,2,3,3,1,3,2,2,1,1,2,2,1,1,1,1,1,3,1,1,2,1,1,1,1,1,3,111,112,142511
2022-04-30,4,30,5,18,10,0,2,2,1,4,2,2,1,2,1,2,2,1,1,3,1,3,1,1,2,2,2,3,2,1,2,3,2,1,1,1,127,129,135263
2022-05-01,5,1,6,21,13,2,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,2,1,0,1,1,1,0,1,74,70,67682
2022-05-02,5,2,0,19,12,2,0,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,65,63,68644
2022-05-03,5,3,1,22,15,0,2,1,2,2,1,1,1,1,3,2,1,4,3,1,2,1,1,1,1,1,2,1,2,2,1,1,1,2,1,1,104,94,147695
2022-05-04,5,4,2,19,13,2,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,51,50,104777
2022-05-05,5,5,3,17,9,1,1,1,3,2,2,1,2,3,1,2,2,3,1,3,3,1,1,2,1,1,2,1,3,1,2,2,2,3,2,1,105,112,140967
2022-05-06,5,6,4,21,15,0,1,2,1,1,2,2,1,3,2,1,2,2,1,2,1,1,1,1,2,1,1,1,3,1,1,2,2,2,2,2,123,85,111134
2022-05-07,5,7,5,16,6,1,2,2,1,2,1,2,3,2,1,2,2,1,3,1,1,1,3,1,2,1,2,1,1,1,4,3,2,3,1,2,130,122,197469
2022-05-08,5,8,6,24,16,0,2,2,2,1,1,1,2,1,2,2,1,2,1,1,1,2,1,2,1,4,1,1,2,1,1,1,2,1,1,1,119,166,148375
2022-05-09,5,9,0,23,13,0,1,2,3,3,3,2,1,1,2,4,1,1,3,3,2,2,1,2,2,3,1,1,2,1,1,1,2,1,1,2,108,113,114453
2022-05-10,5,10,1,17,8,0,1,2,1,2,1,3,2,2,2,2,2,2,2,1,2,1,1,1,1,1,2,2,2,3,3,1,2,3,1,1,103,125,110945
2022-05-11,5,11,2,16,9,0,2,1,4,1,1,4,1,2,3,1,2,2,2,1,2,1,1,2,1,2,2,1,2,3,1,1,1,1,3,2,99,107,109215
2022-05-12,5,12,3,17,11,1,1,2,1,3,2,2,1,2,1,3,2,1,1,2,1,4,2,2,5,1,3,1,1,3,3,1,1,3,3,1,93,113,155442
2022-05-13,5,13,4,17,10,0,2,1,2,1,1,1,2,1,2,2,1,2,3,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,95,124,110828
2022-05-14,5,14,5,21,15,0,1,1,1,3,2,1,2,1,3,2,1,3,3,4,3,2,2,3,2,2,2,1,1,1,2,2,2,1,3,2,152,137,140150
2022-05-15,5,15,6,18,10,1,4,1,1,1,2,2,2,2,3,1,1,2,2,2,1,1,1,1,1,2,3,1,2,2,3,1,1,2,2,1,149,150,184563
2022-05-16,5,16,0,19,10,0,1,1,1,1,1,1,1,1,3,1,1,1,1,2,3,1,2,1,1,1,1,1,1,1,3,2,2,1,3,1,91,122,139180
2022-05-17,5,17,1,15,7,0,2,1,1,1,3,4,1,2,2,1,3,1,2,2,1,1,1,1,1,1,1,3,2,2,1,1,2,1,1,2,91,129,171208
2022-05-18,5,18,2,24,18,0,1,4,1,3,1,1,1,1,1,1,2,1,1,1,1,3,3,1,2,1,1,1,2,1,3,2,2,2,1,2,100,94,165781
2022-05-19,5,19,3,21,12,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,4,2,2,1,1,3,1,2,2,4,1,1,2,87,110,171726
2022-05-20,5,20,4,15,6,0,1,1,1,2,1,3,1,2,3,4,1,1,1,3,3,2,2,1,1,2,1,3,2,1,3,1,3,2,1,1,96,113,184457
2022-05-21,5,21,5,18,10,0,1,2,1,1,1,2,1,2,1,1,1,2,2,1,1,3,1,1,2,2,1,1,2,2,2,1,1,2,5,2,128,141,151647
2022-05-22,5,22,6,20,14,1,2,2,1,1,2,2,2,2,1,1,1,1,1,2,2,1,1,3,2,4,2,1,1,1,2,1,3,2,2,2,128,161,134642
2022-05-23,5,23,0,24,18,0,1,1,1,1,1,2,1,1,1,1,1,1,1,3,2,1,1,1,1,3,2,4,1,2,1,1,1,1,1,2,97,125,103380
2022-05-24,5,24,1,17,9,0,4,1,3,1,1,1,1,2,1,3,2,2,2,1,1,3,1,1,1,2,2,1,1,2,2,2,2,1,2,1,133,98,152573
2022-05-25,5,25,2,17,10,0,1,2,1,1,3,3,3,1,1,2,1,1,1,2,2,1,2,2,2,2,1,2,2,1,2,1,1,1,2,1,133,90,131944
2022-05-26,5,26,3,16,6,1,2,1,2,2,3,1,1,2,1,1,1,2,1,3,2,2,1,1,1,1,1,2,2,3,1,3,1,2,3,2,131,105,160441
2022-05-27,5,27,4,15,6,0,2,1,1,1,2,1,1,3,2,1,3,3,1,2,3,1,1,3,3,1,1,2,2,1,2,1,1,2,2,1,133,88,107062
2022-05-28,5,28,5,21,14,0,2,2,2,1,2,1,1,2,1,1,1,2,4,2,2,1,2,3,1,2,2,2,2,1,1,3,2,1,1,2,143,108,149672
2022-05-29,5,29,6,21,12,1,1,2,1,2,1,1,2,1,2,2,1,1,1,2,1,2,1,1,3,2,3,1,2,1,2,2,1,1,2,1,165,118,116755
2022-05-30,5,30,0,20,14,1,1,2,2,3,2,3,2,1,1,3,1,3,2,2,4,1,1,1,3,1,3,1,1,1,3,2,1,1,2,1,102,133,122944
2022-05-31,5,31,1,18,10,2,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,53,70,70976
2022-06-01,6,1,2,23,15,0,1,3,2,1,2,1,2,2,1,1,1,1,2,1,2,1,2,2,2,3,2,1,1,1,1,2,2,1,2,1,136,58,125516
2022-06-02,6,2,3,19,13,0,1,1,2,1,1,3,2,1,2,1,1,2,2,1,2,2,2,1,2,1,1,2,2,1,3,1,3,2,1,2,139,44,164666
2022-06-03,6,3,4,19,13,2,1,1,0,0,0,0,1,0,2,1,2,0,2,0,2,1,0,1,0,2,1,1,1,1,0,0,0,1,0,1,115,48,108349
2022-06-04,6,4,5,24,15,0,1,2,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,1,1,1,1,1,2,1,3,1,2,1,1,203,64,119280
