date,month,day,weekday,high_temp,low_temp,weather,menu_1_sales,menu_2_sales,menu_3_sales,menu_4_sales,menu_5_sales,menu_6_sales,menu_7_sales,menu_8_sales,menu_9_sales,menu_10_sales,menu_11_sales,menu_12_sales,menu_13_sales,menu_14_sales,menu_15_sales,menu_16_sales,menu_17_sales,menu_18_sales,menu_19_sales,menu_20_sales,menu_21_sales,menu_22_sales,menu_23_sales,menu_24_sales,menu_25_sales,menu_26_sales,menu_27_sales,menu_28_sales,menu_29_sales,menu_30_sales,ice_drink_sales,hot_drink_sales,revenue
2022-01-13,1,13,3,7,1,0,4,2,1,2,1,1,3,1,1,1,1,4,2,3,1,2,3,2,1,1,2,2,2,3,1,4,2,3,2,1,58,147,155928
2022-01-14,1,14,4,9,3,0,1,2,2,1,1,2,1,1,2,2,2,1,1,2,1,2,2,2,1,1,3,1,1,1,1,3,3,2,1,3,71,171,138295
2022-01-15,1,15,5,9,0,0,1,1,2,2,1,1,2,1,1,2,1,1,3,1,1,2,2,1,1,1,1,2,3,1,2,2,2,1,1,1,72,205,168150
2022-01-16,1,16,6,2,-4,0,2,1,1,1,2,2,1,1,1,2,4,1,3,1,1,1,1,1,1,1,3,2,1,2,2,1,1,1,3,1,57,205,159391
2022-01-17,1,17,0,7,0,0,1,2,1,2,3,2,2,2,2,2,1,2,1,2,1,1,1,2,1,2,1,1,2,2,1,3,2,2,1,1,60,152,146917
2022-01-18,1,18,1,7,-2,2,0,1,1,1,0,2,1,0,2,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,2,1,2,2,52,137,103135
2022-01-19,1,19,2,3,-4,0,4,2,3,1,1,1,1,3,1,1,1,2,1,1,1,2,2,3,1,2,1,3,3,1,2,1,1,2,3,2,58,154,128502
2022-01-20,1,20,3,7,0,1,1,1,3,3,3,4,1,3,1,2,1,3,1,2,2,3,2,1,1,2,4,2,2,3,3,1,3,2,5,3,49,188,145917
2022-01-21,1,21,4,6,0,2,1,2,0,0,0,0,0,2,0,0,1,0,0,0,1,1,0,0,1,0,1,0,2,0,1,0,0,1,0,1,51,138,115151
2022-01-22,1,22,5,8,0,0,4,1,1,1,1,2,1,1,1,2,1,1,1,2,2,1,1,1,2,2,2,2,1,1,2,1,1,1,2,1,59,202,174605
2022-01-23,1,23,6,1,-8,0,1,4,1,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,1,1,3,1,1,1,2,1,2,2,1,78,220,155180
2022-01-24,1,24,0,3,-6,0,3,1,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,2,1,1,3,2,1,1,2,2,1,4,64,160,139595
2022-01-25,1,25,1,8,0,0,1,3,3,1,2,1,1,1,2,1,1,1,2,2,3,3,2,1,1,2,1,3,2,1,1,1,2,2,1,2,54,173,150890
2022-01-26,1,26,2,7,1,0,2,3,1,1,2,1,3,1,2,1,2,2,2,1,2,1,1,3,1,1,1,1,1,2,2,1,2,1,1,2,54,185,134665
2022-01-27,1,27,3,2,-6,0,1,2,1,2,2,1,3,2,1,4,1,1,1,1,1,2,2,1,2,1,2,3,1,2,1,1,1,1,2,2,45,157,171613
2022-01-28,1,28,4,5,-2,0,1,1,1,2,1,1,2,1,1,1,3,3,1,2,1,2,2,1,2,3,1,1,2,1,3,1,1,1,1,1,57,188,120547
2022-01-29,1,29,5,1,-6,0,1,1,1,2,3,1,1,3,2,3,1,1,1,1,2,3,1,1,1,2,1,3,1,2,2,4,2,3,1,1,71,217,139394
2022-01-30,1,30,6,7,0,0,1,3,2,1,2,1,2,1,2,3,2,3,3,1,2,2,2,2,1,1,2,1,1,1,3,2,3,1,2,2,64,228,168477
2022-01-31,1,31,0,0,-5,0,3,3,2,1,1,1,3,1,2,1,1,1,3,2,1,2,2,3,2,3,1,2,1,1,3,1,2,1,1,1,67,171,147386
2022-02-01,2,1,1,7,-2,0,1,3,4,2,2,1,1,1,3,2,1,1,1,1,2,1,2,3,1,1,1,3,1,2,1,3,2,2,2,1,49,187,148355
